alumno_id,grupo,carrera,Aritmetica1,Aritmetica2,Aritmetica3,Aritmetica4,Aritmetica5,Aritmetica6,Aritmetica7,Aritmetica8,Algebra1,Algebra2,Algebra3,Algebra4,Algebra5,Algebra6,Algebra7,Algebra8,Algebra9,Geometria1,Geometria2,Geometria3,Geometria4,Geometria5,Geometria6,Geometria7,Geometria8,Trigonometria1,Trigonometria2,Trigonometria3,Trigonometria4,Cal Aritmetica,Cal Algebra,Cal Geometria,Cal Trigonometria,Suma Aritmetica,Suma Algebra,Suma Geometria,Suma Trigonometria,Cal Final,Suma Final,Aprobado Aritmetica,Aprobado Algebra,Aprobado Geometria,Aprobado Trigonometria,Aprobado General,Curso,No_Materias 2024-3,Calificacion 2024-3,No_Materias 2025-1,Calificacion 2025-1,Inscrito 2024-3,Inscrito  2025-1,Termino 2024-3,Termino 2025-1,M_Reprobadas 2024-3,M_Reprobadas 2025-1,M_Aprobadas 2024-3,M_Aprobadas 2025-1,Porcentaje_M_R_2024-3,Porcentaje_M_R_2025-1,Porcentaje_M_A_2024-3,Porcentaje_M_A_2025-1,MAT_No_Materias 2024-3,MAT_Calificacion 2024-3,MAT_No_Materias 2025-1,MAT_Calificacion 2025-1,MAT_Inscrito 2024-3,MAT_Inscrito  2025-1,MAT_M_Reprobadas 2024-3,MAT_M_Reprobadas 2025-1,MAT_M_Aprobadas 2024-3,MAT_M_Aprobadas 2025-1,MAT_Porcentaje_M_R_2024-3,MAT_Porcentaje_M_R_2025-1,MAT_Porcentaje_M_A_2024-3,MAT_Porcentaje_M_A_2025-1,Asistencia_Curso,Periodo,Prom_General,MAT_Prom_General,Mat_Aprobadas_General
2243330116,S,I.C.,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,75,33,63,0,6,3,5,0,48,14,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,9.63,8,7.75,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,9.5,5,7.2,SI,SI,0,0,6,5,0,0,1,1,4,2024-3,8.69,8.454545455,16
2243330114,S,I.C.,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,63,33,75,0,5,3,6,0,48,14,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,6.83,9,6,SI,SI,SI,SI,2,7,6,2,0.25,0.78,0.75,0.22,6,6.5,7,6,SI,SI,2,5,4,2,0.33,0.71,0.67,0.29,5,2024-3,6.390588235,6.230769231,8
2243330252,T,I.N.,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,38,44,75,25,3,4,6,1,48,14,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,9.22,9,9.22,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,9,5,8.6,SI,SI,0,0,4,5,0,0,1,1,7,2024-3,9.22,8.777777778,18
2233320432,H,I.S.C.,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,75,56,38,0,6,5,3,0,48,14,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,7,0,0,0,SI,NO,NO,NO,7,0,0,0,1,0,0,0,5,0,0,0,SI,NO,5,0,0,0,1,0,0,0,0,2024-3,0,0,0
2243330241,C,I.I.S.,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,63,22,63,50,5,2,5,2,48,14,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.25,9,8,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8,5,7.6,SI,SI,0,0,5,5,0,0,1,1,3,2024-3,8.117647059,7.8,17
2213267023,C,I.I.S.,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,75,11,50,75,6,1,4,3,48,14,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,7.86,8,8.5,SI,SI,SI,SI,1,0,7,8,0.13,0,0.88,1,5,7.5,4,8,SI,SI,1,0,4,4,0.2,0,0.8,1,2,2024-3,8.18,7.722222222,15
2243330192,C,I.I.S.,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,75,56,38,0,6,5,3,0,48,14,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,9.13,9,9,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8.8,5,9.2,SI,SI,0,0,5,5,0,0,1,1,7,2024-3,9.061176471,9,17
2243330048,S,I.C.,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,63,11,75,50,5,1,6,2,48,14,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.75,8,7.75,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,8.67,5,7.2,SI,SI,0,0,6,5,0,0,1,1,6,2024-3,8.25,8.001818182,16
2243330373,J,I.S.C.,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,63,33,50,50,5,3,4,2,48,14,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,6.14,7,8.2,SI,SI,SI,SI,2,2,6,5,0.25,0.29,0.75,0.71,5,6.5,3,9,SI,SI,1,1,4,2,0.2,0.33,0.8,0.67,3,2024-3,7.101333333,7.4375,11
2243330321,I,I.S.C.,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,38,22,75,75,3,2,6,3,48,14,REPROBADO,REPROBADO,APROBADO,APROBADO,REPROBADO,SI,8,9.25,8,9.25,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,9.2,4,9.5,SI,SI,0,0,5,4,0,0,1,1,1,2024-3,9.25,9.333333333,16
2243335012,Q,I.N.,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,50,67,25,50,4,6,2,2,48,14,REPROBADO,APROBADO,REPROBADO,REPROBADO,REPROBADO,SI,9,8.22,9,8.67,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,8,5,8.2,SI,SI,0,0,4,5,0,0,1,1,5,2024-3,8.445,8.111111111,18
2183390202,Q,I.N.,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,13,56,75,50,1,5,6,2,48,14,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,9.78,9,9.89,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,9.5,5,9.8,SI,SI,0,0,4,5,0,0,1,1,7,2024-3,9.835,9.666666667,18
2243330268,Q,I.N.,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,63,44,63,0,5,4,5,0,48,14,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,8.89,9,8.78,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,8.25,5,8.4,SI,SI,0,0,4,5,0,0,1,1,6,2024-3,8.835,8.333333333,18
2243335003,F,I.I.S.,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,50,44,75,0,4,4,6,0,48,14,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8,7,7.86,SI,SI,SI,SI,0,0,8,7,0,0,1,1,5,7.6,4,7.25,SI,SI,0,0,5,4,0,0,1,1,7,2024-3,7.934666667,7.444444444,15
2243330147,E,I.I.S.,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,38,67,50,25,3,6,4,1,48,14,REPROBADO,APROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,4.71,0,0,SI,NO,SI,NO,3,0,5,0,0.38,0,0.63,0,5,3.5,0,0,SI,NO,3,0,2,0,0.6,0,0.4,0,0,2024-3,4.71,3.5,5
2243335010,F,I.I.S.,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,63,22,50,75,5,2,4,3,48,14,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,7.63,8,8,SI,SI,SI,SI,0,2,8,6,0,0.25,1,0.75,5,7.4,4,7.33,SI,SI,0,1,5,3,0,0.25,1,0.75,8,2024-3,7.815,7.368888889,14
2243330272,T,I.N.,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,75,22,63,0,6,2,5,0,45,13,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,8.11,9,8.44,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,7.75,5,8,SI,SI,0,0,4,5,0,0,1,1,3,2024-3,8.275,7.888888889,18
2213226014,C,I.I.S.,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,63,33,25,75,5,3,2,3,45,13,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,3.5,1,0,SI,SI,SI,NO,7,1,1,0,0.88,1,0.13,0,5,0,0,0,SI,NO,5,0,0,0,1,0,0,0,0,2024-3,3.111111111,0,1
2243330139,C,I.I.S.,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,63,33,50,25,5,3,4,1,45,13,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.13,9,8.11,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,7.6,5,8.2,SI,SI,0,0,5,5,0,0,1,1,4,2024-3,8.119411765,7.9,17
2243330230,C,I.I.S.,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,100,11,50,0,8,1,4,0,45,13,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.25,9,8.25,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,8,5,8,SI,SI,0,1,5,4,0,0.2,1,0.8,7,2024-3,8.25,8,16
2243330242,C,I.I.S.,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,50,0,75,75,4,0,6,3,45,13,REPROBADO,REPROBADO,APROBADO,APROBADO,REPROBADO,SI,8,6.33,8,6.5,SI,SI,SI,SI,2,0,6,8,0.25,0,0.75,1,5,6.67,3,6,SI,SI,2,0,3,3,0.4,0,0.6,1,1,2024-3,6.415,6.41875,14
2243330165,C,I.I.S.,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,38,11,75,75,3,1,6,3,45,13,REPROBADO,REPROBADO,APROBADO,APROBADO,REPROBADO,SI,8,8,8,7.67,SI,SI,SI,SI,0,2,8,6,0,0.25,1,0.75,5,7.2,5,6.67,SI,SI,0,2,5,3,0,0.4,1,0.6,8,2024-3,7.835,6.935,14
2243330206,C,I.I.S.,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,75,33,50,0,6,3,4,0,45,13,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,9.38,9,8.78,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,9.2,5,8.4,SI,SI,0,0,5,5,0,0,1,1,5,2024-3,9.062352941,8.8,17
2243330237,D,I.I.S.,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,38,22,63,75,3,2,5,3,45,13,REPROBADO,REPROBADO,APROBADO,APROBADO,REPROBADO,SI,8,8.5,9,8.78,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8.6,5,9,SI,SI,0,0,5,5,0,0,1,1,5,2024-3,8.648235294,8.8,17
2213267110,D,I.I.S.,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,50,44,38,50,4,4,3,2,45,13,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.75,9,8.56,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8.6,5,8.6,SI,SI,0,0,5,5,0,0,1,1,8,2024-3,8.649411765,8.6,17
2243330286,Q,I.N.,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,50,22,88,0,4,2,7,0,45,13,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,8.56,9,9,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,8,5,9.2,SI,SI,0,0,4,5,0,0,1,1,8,2024-3,8.78,8.666666667,18
2243330028,A,I.C.,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,38,33,63,50,3,3,5,2,45,13,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.13,9,8,SI,SI,SI,SI,1,2,7,7,0.13,0.22,0.88,0.78,6,6.33,5,7.5,SI,SI,1,1,5,4,0.17,0.2,0.83,0.8,0,2024-3,7.590588235,6.861818182,14
2243330037,A,I.C.,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,63,33,63,0,5,3,5,0,45,13,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.5,8,8,SI,SI,SI,SI,0,1,8,7,0,0.13,1,0.88,6,8.33,5,7.25,SI,SI,0,1,6,4,0,0.2,1,0.8,0,2024-3,8.25,7.839090909,15
2243330304,G,I.S.C. ,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,63,67,25,0,5,6,2,0,45,13,APROBADO,APROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.14,8,8.75,SI,SI,SI,SI,1,0,7,8,0.13,0,0.88,1,5,7.5,5,8.6,SI,SI,1,0,4,5,0.2,0,0.8,1,3,2024-3,8.445,8.05,15
2243330364,G,I.S.C. ,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,50,33,63,25,4,3,5,1,45,13,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8,9,8.33,SI,SI,SI,SI,2,3,6,6,0.25,0.33,0.75,0.67,5,8.33,6,8.33,SI,SI,2,0,3,6,0.4,0,0.6,1,1,2024-3,8.174705882,8.33,12
2243330164,E,I.I.S.,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,38,56,63,0,3,5,5,0,45,13,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.13,9,5.4,SI,SI,SI,SI,0,3,8,6,0,0.33,1,0.67,5,7,5,2.67,SI,SI,0,4,5,1,0,0.8,1,0.2,3,2024-3,6.214117647,4.835,14
2243330235,E,I.I.S.,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,63,11,50,75,5,1,4,3,45,13,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,8.5,8,9,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,8.2,4,8.75,SI,SI,0,0,5,4,0,0,1,1,6,2024-3,8.75,8.444444444,16
2243330005,R,I.C.,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,75,11,50,25,6,1,4,1,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.43,8,7.5,SI,SI,SI,SI,2,0,6,8,0.25,0,0.75,1,6,6.8,4,6.75,SI,SI,2,0,4,4,0.33,0,0.67,1,4,2024-3,7.465,6.78,14
2243330011,R,I.C.,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,38,22,63,50,3,2,5,2,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,6.17,0,0,SI,NO,SI,NO,3,0,5,0,0.38,0,0.63,0,6,5,0,0,SI,NO,3,0,3,0,0.5,0,0.5,0,4,2024-3,6.17,5,5
2243330021,R,I.C.,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,50,33,50,25,4,3,4,1,41,12,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.71,8,7.33,SI,SI,SI,SI,1,2,7,6,0.13,0.25,0.88,0.75,6,7,6,7.25,SI,SI,1,2,5,4,0.17,0.33,0.83,0.67,1,2024-3,7.52,7.125,13
2243330038,R,I.C.,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,63,0,75,25,5,0,6,1,41,12,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,9,8,8.63,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,8.67,5,8.2,SI,SI,0,0,6,5,0,0,1,1,5,2024-3,8.815,8.456363636,16
2243330106,B,I.C.,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,75,22,38,25,6,2,3,1,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.13,9,7.56,SI,SI,SI,SI,0,0,8,9,0,0,1,1,6,7,5,6.8,SI,SI,0,0,6,5,0,0,1,1,5,2024-3,7.357647059,6.909090909,17
2243330086,S,I.C.,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,50,0,75,50,4,0,6,2,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,5.71,0,0,SI,NO,SI,NO,2,0,6,0,0.25,0,0.75,0,6,5,0,0,SI,NO,2,0,4,0,0.33,0,0.67,0,4,2024-3,5.71,5,6
2243330177,C,I.I.S.,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,75,22,50,0,6,2,4,0,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,9,9,9.33,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8.8,5,9,SI,SI,0,0,5,5,0,0,1,1,6,2024-3,9.174705882,8.9,17
2213217031,C,I.I.S.,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,50,11,75,25,4,1,6,1,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,9,10,8.8,SI,SI,SI,SI,0,0,8,10,0,0,1,1,5,8.4,5,8.2,SI,SI,0,0,5,5,0,0,1,1,5,2024-3,8.888888889,8.3,18
2243330185,C,I.I.S.,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,38,33,38,75,3,3,3,3,41,12,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,8.25,9,8.25,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,7.8,5,7.75,SI,SI,0,1,5,4,0,0.2,1,0.8,2,2024-3,8.25,7.775,16
2243330378,J,I.S.C.,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,63,11,38,75,5,1,3,3,41,12,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,5.33,7,7.67,SI,SI,SI,SI,4,4,4,3,0.5,0.57,0.5,0.43,5,7.33,2,0,SI,SI,2,2,3,0,0.4,1,0.6,0,8,2024-3,6.422,5.235714286,7
2243330392,J,I.S.C.,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,88,0,50,25,7,0,4,1,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,5,4,8.33,SI,SI,SI,SI,5,1,3,3,0.63,0.25,0.38,0.75,5,7.5,4,8.33,SI,SI,3,1,2,3,0.6,0.25,0.4,0.75,2,2024-3,6.11,7.868888889,6
2243330327,J,I.S.C.,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,67,0,25,5,6,0,1,41,12,APROBADO,APROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.83,5,8.25,SI,SI,SI,SI,2,1,6,4,0.25,0.2,0.75,0.8,5,7.33,3,8.33,SI,SI,2,0,3,3,0.4,0,0.6,1,6,2024-3,7.991538462,7.705,10
2243330342,J,I.S.C.,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,50,33,50,25,4,3,4,1,41,12,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7,9,6.88,SI,SI,SI,SI,3,2,5,7,0.38,0.22,0.63,0.78,5,6.5,5,6.5,SI,SI,3,2,2,3,0.6,0.4,0.4,0.6,9,2024-3,6.936470588,6.5,12
2183370020,I,I.S.C.,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,75,11,50,25,6,1,4,1,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.71,7,10,SI,SI,SI,SI,1,5,7,2,0.13,0.71,0.88,0.29,5,7.5,5,10,SI,SI,1,4,4,1,0.2,0.8,0.8,0.2,1,2024-3,8.778666667,8.75,9
2243330338,I,I.S.C.,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,38,22,75,25,3,2,6,1,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.5,8,9,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,8.6,4,9,SI,SI,0,0,5,4,0,0,1,1,7,2024-3,8.75,8.777777778,16
2243330357,I,I.S.C.,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,50,22,75,0,4,2,6,0,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.63,8,8.5,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,8.4,4,9.25,SI,SI,0,0,5,4,0,0,1,1,1,2024-3,8.565,8.777777778,16
2243330057,A,I.C.,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,63,11,63,25,5,1,5,1,41,12,APROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.43,7,6.86,SI,SI,SI,SI,1,0,7,7,0.13,0,0.88,1,6,8,3,7,SI,SI,1,0,5,3,0.17,0,0.83,1,0,2024-3,7.697333333,7.666666667,14
2243330069,A,I.C.,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,75,11,50,25,6,1,4,1,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8,4,6,SI,SI,SI,SI,1,3,7,1,0.13,0.75,0.88,0.25,6,7.8,2,0,SI,SI,1,2,5,0,0.17,1,0.83,0,0,2024-3,7.333333333,5.85,8
2222390064,G,I.S.C. ,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,50,22,75,0,4,2,6,0,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.5,8,6.33,SI,SI,SI,SI,2,6,6,2,0.25,0.75,0.75,0.25,5,6.67,5,9.5,SI,SI,2,3,3,2,0.4,0.6,0.6,0.4,2,2024-3,6.915,8.085,8
2243330369,G,I.S.C. ,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,38,11,88,25,3,1,7,1,41,12,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.14,8,8.14,SI,SI,SI,SI,1,1,7,7,0.13,0.13,0.88,0.88,5,7.75,5,8,SI,SI,1,0,4,5,0.2,0,0.8,1,1,2024-3,8.14,7.875,14
2243330244,F,I.I.S.,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,63,33,13,75,5,3,1,3,41,12,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,8,7,3,SI,SI,SI,SI,1,6,7,1,0.13,0.86,0.88,0.14,5,7.25,4,0,SI,SI,1,4,4,0,0.2,1,0.8,0,7,2024-3,5.666666667,4.027777778,8
2243330224,F,I.I.S.,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,38,33,50,50,3,3,4,2,41,12,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.5,9,8.44,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8.4,5,8,SI,SI,0,0,5,5,0,0,1,1,7,2024-3,8.468235294,8.2,17
2243330174,E,I.I.S.,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,63,44,38,0,5,4,3,0,41,12,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,6.38,9,7.5,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,6.6,5,6.5,SI,SI,0,1,5,4,0,0.2,1,0.8,6,2024-3,6.972941176,6.55,16
2243330052,R,I.C.,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,38,33,50,25,3,3,4,1,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.86,8,7,SI,SI,SI,SI,1,1,7,7,0.13,0.13,0.88,0.88,6,7.4,5,6.8,SI,SI,1,0,5,5,0.17,0,0.83,1,2,2024-3,7.43,7.127272727,14
2243330099,B,I.C.,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,25,22,75,25,2,2,6,1,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.13,8,8.17,SI,SI,SI,SI,0,2,8,6,0,0.25,1,0.75,6,8.33,5,8,SI,SI,0,2,6,3,0,0.4,1,0.6,7,2024-3,8.15,8.18,14
2243330034,B,I.C.,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,25,33,38,75,2,3,3,3,38,11,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,9.25,8,8,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,9.5,5,7.6,SI,SI,0,0,6,5,0,0,1,1,2,2024-3,8.625,8.636363636,16
